2020-06-10 03:22:04 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_002.csv,28260,89986
2020-06-10 03:22:12 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_003.csv,29934,102403
2020-06-10 03:22:20 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_004.csv,29111,95361
2020-06-10 03:22:26 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_005.csv,27674,85352
2020-06-10 03:22:32 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_006.csv,26989,80906
2020-06-10 03:22:38 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_007.csv,28379,91055
2020-06-10 03:22:46 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_008.csv,31054,115115
2020-06-10 03:22:55 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_009.csv,29713,103030
2020-06-10 03:23:02 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_010.csv,28731,93021
2020-06-10 03:23:08 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_011.csv,27934,86651
2020-06-10 03:23:14 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_012.csv,27652,85208
2020-06-10 03:23:21 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_013.csv,28849,93834
2020-06-10 03:23:27 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_014.csv,30031,106678
2020-06-10 03:23:33 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_015.csv,28124,87452
2020-06-10 03:23:41 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_016.csv,28842,94879
2020-06-10 03:23:50 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_017.csv,28387,90967
2020-06-10 03:23:56 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_018.csv,28303,88533
2020-06-10 03:24:03 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_019.csv,29191,96274
2020-06-10 03:24:11 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_020.csv,28332,89810
2020-06-10 03:24:17 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_021.csv,27611,84149
2020-06-10 03:24:24 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_022.csv,27647,84405
2020-06-10 03:24:29 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_023.csv,27947,86864
2020-06-10 03:24:37 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_024.csv,30304,104750
2020-06-10 03:24:44 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,parcel_025.csv,29091,98727
2020-06-10 03:24:53 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_001.csv,3064,21949
2020-06-10 03:24:59 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_002.csv,1937,13836
2020-06-10 03:25:06 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_003.csv,2875,19425
2020-06-10 03:25:14 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_004.csv,3558,26342
2020-06-10 03:25:20 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_005.csv,1472,11562
2020-06-10 03:25:25 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_006.csv,2004,14631
2020-06-10 03:25:33 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_007.csv,3731,27812
2020-06-10 03:25:40 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_008.csv,1570,12687
2020-06-10 03:25:46 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_009.csv,2513,17163
2020-06-10 03:25:52 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_010.csv,1742,12970
2020-06-10 03:25:57 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_011.csv,1486,12433
2020-06-10 03:26:04 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_012.csv,2245,17517
2020-06-10 03:26:09 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_013.csv,1724,14084
2020-06-10 03:26:17 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_014.csv,2958,21834
2020-06-10 03:26:23 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_015.csv,2046,13935
2020-06-10 03:26:30 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_016.csv,2334,16912
2020-06-10 03:26:40 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_017.csv,2561,17711
2020-06-10 03:26:48 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_018.csv,3564,23371
2020-06-10 03:26:56 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_019.csv,2703,17640
2020-06-10 03:27:03 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_020.csv,3081,20808
2020-06-10 03:27:10 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_021.csv,1284,11091
2020-06-10 03:27:17 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_022.csv,2862,20194
2020-06-10 03:27:23 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_023.csv,2081,15681
2020-06-10 03:27:29 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_024.csv,1886,13073
2020-06-10 03:27:36 INFO  BatchJoin$:64 - Join result:diagonal_003.csv,uniform_025.csv,1398,11114
2020-06-10 03:27:42 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_005.csv,30085,120292
2020-06-10 03:27:50 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_006.csv,53278,190117
2020-06-10 03:27:57 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_007.csv,30505,123886
2020-06-10 03:28:05 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_008.csv,68169,216919
2020-06-10 03:28:12 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_009.csv,31817,117931
2020-06-10 03:28:20 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_010.csv,58006,206895
2020-06-10 03:28:26 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_011.csv,33616,144758
2020-06-10 03:28:34 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_012.csv,36273,159655
2020-06-10 03:28:41 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_013.csv,42690,172692
2020-06-10 03:28:48 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_014.csv,62348,216920
2020-06-10 03:28:55 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_015.csv,33108,144628
2020-06-10 03:29:03 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_016.csv,48279,198823
2020-06-10 03:29:11 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_017.csv,39998,143365
2020-06-10 03:29:18 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_018.csv,67576,217927
2020-06-10 03:29:26 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_019.csv,42391,195492
2020-06-10 03:29:33 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_020.csv,50117,192891
2020-06-10 03:29:41 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_021.csv,43243,194757
2020-06-10 03:29:48 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_022.csv,40157,147064
2020-06-10 03:29:55 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_023.csv,41680,146065
2020-06-10 03:30:04 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_024.csv,71157,276842
2020-06-10 03:30:12 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,diagonal_025.csv,42883,161868
2020-06-10 03:30:14 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_001.csv,error,error
2020-06-10 03:30:20 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_002.csv,error,error
2020-06-10 03:30:26 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_003.csv,error,error
2020-06-10 03:30:29 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_004.csv,error,error
2020-06-10 03:30:31 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_005.csv,error,error
2020-06-10 03:30:36 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_006.csv,error,error
2020-06-10 03:30:38 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_007.csv,error,error
2020-06-10 03:30:41 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_008.csv,error,error
2020-06-10 03:30:47 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_009.csv,error,error
2020-06-10 03:30:50 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_010.csv,error,error
2020-06-10 03:30:53 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_011.csv,error,error
2020-06-10 03:30:58 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_012.csv,error,error
2020-06-10 03:31:03 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_013.csv,error,error
2020-06-10 03:31:06 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_014.csv,error,error
2020-06-10 03:31:09 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_015.csv,error,error
2020-06-10 03:31:11 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_016.csv,error,error
2020-06-10 03:31:14 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_017.csv,error,error
2020-06-10 03:31:16 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_018.csv,error,error
2020-06-10 03:31:19 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_019.csv,error,error
2020-06-10 03:31:22 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_020.csv,error,error
2020-06-10 03:31:28 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_021.csv,error,error
2020-06-10 03:31:34 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_022.csv,error,error
2020-06-10 03:31:39 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_023.csv,error,error
2020-06-10 03:31:45 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_024.csv,error,error
2020-06-10 03:31:50 INFO  BatchJoin$:69 - Join result:diagonal_004.csv,gaussian_025.csv,error,error
2020-06-10 03:31:59 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_001.csv,32312,100948
2020-06-10 03:32:05 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_002.csv,32457,103276
2020-06-10 03:32:14 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_003.csv,34465,119614
2020-06-10 03:32:23 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_004.csv,33517,111107
2020-06-10 03:32:30 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_005.csv,31957,99909
2020-06-10 03:32:36 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_006.csv,30849,91690
2020-06-10 03:32:43 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_007.csv,32468,104883
2020-06-10 03:32:51 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_008.csv,35699,131343
2020-06-10 03:33:00 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_009.csv,34024,115723
2020-06-10 03:33:09 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_010.csv,32938,107945
2020-06-10 03:33:15 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_011.csv,31839,99526
2020-06-10 03:33:21 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_012.csv,31715,98714
2020-06-10 03:33:28 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_013.csv,33157,109519
2020-06-10 03:33:35 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_014.csv,34249,118360
2020-06-10 03:33:42 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_015.csv,32230,101920
2020-06-10 03:33:51 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_016.csv,33422,110809
2020-06-10 03:33:58 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_017.csv,32834,106209
2020-06-10 03:34:07 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_018.csv,32297,101851
2020-06-10 03:34:16 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_019.csv,33078,108572
2020-06-10 03:34:24 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_020.csv,32827,106543
2020-06-10 03:34:30 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_021.csv,31541,96533
2020-06-10 03:34:37 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_022.csv,32019,99282
2020-06-10 03:34:44 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_023.csv,32340,101504
2020-06-10 03:34:52 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_024.csv,34220,118737
2020-06-10 03:35:00 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,parcel_025.csv,33142,110146
2020-06-10 03:35:08 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_001.csv,3726,25982
2020-06-10 03:35:16 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_002.csv,2260,16358
2020-06-10 03:35:23 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_003.csv,3494,23076
2020-06-10 03:35:32 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_004.csv,4369,31247
2020-06-10 03:35:38 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_005.csv,1717,13278
2020-06-10 03:35:45 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_006.csv,2432,16675
2020-06-10 03:35:54 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_007.csv,4665,32606
2020-06-10 03:36:01 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_008.csv,2001,15060
2020-06-10 03:36:08 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_009.csv,3106,19943
2020-06-10 03:36:14 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_010.csv,2014,14693
2020-06-10 03:36:21 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_011.csv,1751,14278
2020-06-10 03:36:28 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_012.csv,2707,20427
2020-06-10 03:36:35 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_013.csv,1990,16535
2020-06-10 03:36:43 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_014.csv,3659,26607
2020-06-10 03:36:50 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_015.csv,2528,16690
2020-06-10 03:36:58 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_016.csv,2743,19652
2020-06-10 03:37:05 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_017.csv,3248,21290
2020-06-10 03:37:14 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_018.csv,4504,28200
2020-06-10 03:37:22 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_019.csv,3259,21036
2020-06-10 03:37:30 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_020.csv,3781,24555
2020-06-10 03:37:37 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_021.csv,1618,13207
2020-06-10 03:37:45 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_022.csv,3614,24426
2020-06-10 03:37:52 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_023.csv,2458,18027
2020-06-10 03:37:59 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_024.csv,2235,15465
2020-06-10 03:38:06 INFO  BatchJoin$:64 - Join result:diagonal_004.csv,uniform_025.csv,1798,13027
2020-06-10 03:38:11 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_006.csv,36863,135607
2020-06-10 03:38:16 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_007.csv,20653,85283
2020-06-10 03:38:23 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_008.csv,48227,161175
2020-06-10 03:38:27 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_009.csv,21978,84473
2020-06-10 03:38:33 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_010.csv,40195,149469
2020-06-10 03:38:37 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_011.csv,23573,113676
2020-06-10 03:38:42 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_012.csv,24143,119780
2020-06-10 03:38:47 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_013.csv,29415,128283
2020-06-10 03:38:53 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_014.csv,43096,157057
2020-06-10 03:38:57 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_015.csv,23027,108369
2020-06-10 03:39:03 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_016.csv,33302,151091
2020-06-10 03:39:07 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_017.csv,28218,108810
2020-06-10 03:39:13 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_018.csv,48639,161896
2020-06-10 03:39:18 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_019.csv,28622,142675
2020-06-10 03:39:23 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_020.csv,35692,141532
2020-06-10 03:39:29 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_021.csv,28025,132948
2020-06-10 03:39:33 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_022.csv,28611,103582
2020-06-10 03:39:38 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_023.csv,29774,109411
2020-06-10 03:39:44 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_024.csv,49980,199460
2020-06-10 03:39:47 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,diagonal_025.csv,30461,125726
2020-06-10 03:39:49 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_001.csv,error,error
2020-06-10 03:39:51 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_002.csv,error,error
2020-06-10 03:39:53 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_003.csv,error,error
2020-06-10 03:39:57 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_004.csv,error,error
2020-06-10 03:40:00 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_005.csv,error,error
2020-06-10 03:40:02 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_006.csv,error,error
2020-06-10 03:40:05 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_007.csv,error,error
2020-06-10 03:40:09 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_008.csv,error,error
2020-06-10 03:40:10 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_009.csv,error,error
2020-06-10 03:40:12 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_010.csv,error,error
2020-06-10 03:40:14 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_011.csv,error,error
2020-06-10 03:40:17 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_012.csv,error,error
2020-06-10 03:40:19 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_013.csv,error,error
2020-06-10 03:40:25 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_014.csv,error,error
2020-06-10 03:40:26 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_015.csv,error,error
2020-06-10 03:40:28 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_016.csv,error,error
2020-06-10 03:40:31 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_017.csv,error,error
2020-06-10 03:40:34 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_018.csv,error,error
2020-06-10 03:40:35 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_019.csv,error,error
2020-06-10 03:40:37 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_020.csv,error,error
2020-06-10 03:40:39 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_021.csv,error,error
2020-06-10 03:40:42 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_022.csv,error,error
2020-06-10 03:40:44 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_023.csv,error,error
2020-06-10 03:40:47 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_024.csv,error,error
2020-06-10 03:40:50 INFO  BatchJoin$:69 - Join result:diagonal_005.csv,gaussian_025.csv,error,error
2020-06-10 03:40:57 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_001.csv,14227,44662
2020-06-10 03:41:01 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_002.csv,14494,47899
2020-06-10 03:41:07 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_003.csv,15117,53065
2020-06-10 03:41:13 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_004.csv,14911,51904
2020-06-10 03:41:18 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_005.csv,14307,44747
2020-06-10 03:41:23 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_006.csv,13744,43946
2020-06-10 03:41:27 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_007.csv,14538,48882
2020-06-10 03:41:33 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_008.csv,16126,66536
2020-06-10 03:41:40 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_009.csv,15334,55082
2020-06-10 03:41:45 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_010.csv,14681,49897
2020-06-10 03:41:49 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_011.csv,14171,45184
2020-06-10 03:41:53 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_012.csv,14254,46488
2020-06-10 03:42:00 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_013.csv,14664,50148
2020-06-10 03:42:05 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_014.csv,15238,57409
2020-06-10 03:42:10 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_015.csv,14475,47270
2020-06-10 03:42:16 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_016.csv,14904,52042
2020-06-10 03:42:21 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_017.csv,14580,48505
2020-06-10 03:42:26 INFO  BatchJoin$:64 - Join result:diagonal_005.csv,parcel_018.csv,14463,47569
